level,draw,seed,spread,signs,order,s_NetZero,s_Delayed,s_Below2C,s_NDCs,s_Fragmented
1e-15,95,510095,0.9049927047924776,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.2182507063630732,0.0809736922095623,-0.6182876874921499,-0.6764273989353442,-0.6867419984294045
1e-15,96,510096,1.2707204249147304,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.0401519976154394,0.8213785751466509,-0.104052328505066,-0.1955548429807621,-0.2305684272992909
1e-15,97,510097,1.5757112954943433,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.6169466754281945,1.3596792435759744,0.2039620382271549,0.1173569742230822,0.0412353799338509
1e-15,98,510098,1.9913117666321256,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,2.0161400448487177,1.7720554749247566,0.1942725366052315,0.4794923297144913,0.0248282782165918
1e-15,99,510099,1.3757276080621348,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.2076564425342315,0.0599787100321975,-1.079814513516188,-0.9334625134548044,-1.1680711655279032
1e-15,100,510100,1.9740835495913944,++---,NetZero>Delayed>Below2C>Fragmented>NDCs,1.1896496226353666,0.8649292673716744,-0.4105613845808382,-0.7844339269560279,-0.5694015073510075
1e-15,101,510101,1.3518877496358574,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.2859369673622725,0.1122931978274279,-0.9148087195109648,-0.990364972449138,-1.065950782273585
1e-15,102,510102,2.3204562196896097,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,2.8372093719557343,2.4438634882445074,0.7757231415241055,0.6478440477375624,0.5167531522661246
1e-15,103,510103,1.1436561576479285,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,0.96350422351178,0.8668923573911309,-0.1079683036530214,0.2301500658210469,-0.1801519341361483
1e-15,104,510104,1.2137531357997746,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.3328496260017615,1.1336977588906256,0.2491319009405646,0.181048863275969,0.1190964902019868
1e-15,105,510105,1.882181281744173,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.6296766619758207,1.317774477439843,-0.069506346759391,-0.1829015513296989,-0.2525046197683522
1e-15,106,510106,2.033250894754844,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.5151499952013276,1.2282842127595952,-0.3486164182526292,-0.2610805116088679,-0.5181008995535161
1e-15,107,510107,1.43692948135342,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.7702260766994491,0.6310310043469105,-0.5607427318931077,-0.2498318313872976,-0.6667034046539708
1e-15,108,510108,1.0343575878081852,++---,NetZero>Delayed>Below2C>Fragmented>NDCs,0.3805008012982465,0.2100536062002871,-0.4673177700940689,-0.6538567865099387,-0.5798908007456633
1e-15,109,510109,1.277769305922506,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.9958197557702428,0.8032017123595336,-0.137668086820613,-0.2110283519686877,-0.2819495501522633
1e-15,110,510110,1.7471765800694894,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,2.4730365142242063,2.162914975497864,0.914662214256587,0.8189605868689012,0.725859934154717
1e-15,111,510111,2.006838285280957,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.2059831077931098,0.9109819695111632,-0.5724703522428816,-0.6920793297926151,-0.8008551774878474
1e-15,112,510112,1.4181250683690796,++++-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.3747705999495148,1.1801648279930967,0.0856644532388379,0.1904411598930604,-0.0433544684195648
1e-15,113,510113,1.882851102304255,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,2.3009419046608324,1.9811992801757212,0.6282232587547738,0.5256722594998968,0.4180908023565775
1e-15,114,510114,1.533618500391,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.1063098996856593,0.9075621380106892,-0.2867062565778089,-0.1825525716034746,-0.4273086007053406
1e-15,115,510115,1.7382148833236224,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.3042912435909155,1.0408770964269651,-0.2398112228179774,-0.3359934595956853,-0.4339236397327068
1e-15,116,510116,1.5299807301882995,++---,NetZero>Delayed>Below2C>Fragmented>NDCs,1.1672659107444965,0.8949219950491902,-0.0753574954101474,-0.362714819443803,-0.2104640346779165
1e-15,117,510117,1.4287684721473066,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.3408708012572723,1.116116353527778,0.0703330145658891,-0.0080305586017268,-0.087897670890034
1e-15,118,510118,1.7414396116597128,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.9954630784823024,0.7347347865203777,-0.5700859452515381,-0.6972179997191832,-0.7459765331774104
1e-15,119,510119,1.3411421676090471,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8743298455074053,0.7127780552049785,-0.3657232685597527,-0.233928516382603,-0.4668123221016418
1e-15,120,510120,0.9306079401181816,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,0.7297904816108516,0.6250372435128924,-0.1280500285031935,0.0080580490414021,-0.2008174585073301
1e-15,121,510121,1.4470560422831846,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.715695278731918,1.4612826485005914,0.3923976675756613,0.3325580692538636,0.2686392364487333
1e-15,122,510122,1.8247745583362227,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.2333733851237327,0.9661410137611948,-0.3870600298986599,-0.4953715038715476,-0.59140117321249
1e-15,123,510123,1.8721144100858675,+++--,NetZero>Delayed>Below2C>Fragmented>NDCs,1.2914121371978722,0.94569837709818,0.0722470787495312,-0.5807022728879954,-0.1039525857133703
1e-15,124,510124,2.232943463693324,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.698488701042276,1.394407229645545,-0.3450006717715395,-0.2481805561011971,-0.5344547626510479
1e-15,125,510125,1.481695513481771,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.548523988324852,0.339086799484388,-0.8136117514209769,-0.8968696347837333,-0.933171525156919
1e-15,126,510126,1.59424383828816,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.4876746982949633,0.305540748827469,-0.9650369106159392,-0.8822565253813881,-1.1065691399931965
1e-15,127,510127,1.3989167668763107,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.201594086698497,0.8854993563402949,0.0269970399832586,-0.1011593575024161,-0.1973226801778134
1e-15,128,510128,1.5385345134459212,+++++,NetZero>Delayed>Below2C>Fragmented>NDCs,1.5688694302280513,1.2854162591201423,0.2261261132074019,0.03033491678213,0.0677235449825572
1e-15,129,510129,1.706981701278393,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,1.7111360147018808,1.477651722823774,0.1601512830439584,0.2696711401023508,0.0041543134234878
1e-15,130,510130,1.5376378781254534,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.3456015816916666,0.1017159556879359,-1.0392594625485168,-1.1676088946781389,-1.1920362964337867
1e-15,131,510131,1.1796975627909925,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.0648572334578268,0.8574160024228785,0.0158545653294406,-0.0566064332739388,-0.1148403293331656
1e-15,132,510132,0.942545384851026,-----,NetZero>Delayed>NDCs>Below2C>Fragmented,-0.0488995267244911,-0.1454611379733736,-0.942866663031062,-0.8379964542262375,-0.9914449115755172
1e-15,133,510133,1.4979148665660356,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.634979926172647,0.4280688970890418,-0.7053180133550279,-0.8104068463158303,-0.8629349403933886
1e-15,134,510134,1.269945055732891,++++-,NetZero>Delayed>Below2C>NDCs>Fragmented,1.2485933786002934,1.0449221444715362,0.1147452104679058,0.0434842519484517,-0.0213516771325976
1e-15,135,510135,1.602538949563633,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.4323949379949043,0.2556608960948376,-1.0364163840064933,-0.9489055185685324,-1.1701440115687287
1e-15,136,510136,1.2779269763898575,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.3953079641663324,1.1770280458949274,0.2557294246346275,0.1789817283571388,0.1173809877764746
1e-15,137,510137,1.3374075856618246,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.2580142742669778,1.0396465604145813,0.0571131522517704,-0.027456834403809,-0.0793933113948468
1e-15,138,510138,1.8171252186647024,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8934752799495262,0.6569529610065161,-0.7822411151842186,-0.7121503816110937,-0.923649938715176
1e-15,139,510139,1.3269869675432708,++++-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.2682652032040187,1.0801917510415031,0.0533243196665722,0.1809208274496407,-0.0587217643392521
1e-15,140,510140,1.2584204783880502,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.96311730820755,0.7720009487716131,-0.160529298775133,-0.2312029182594202,-0.2953031701805
1e-15,141,510141,1.9488117864964705,+++++,NetZero>Delayed>Below2C>Fragmented>NDCs,2.098913596018076,1.7277983339593506,0.622489000328375,0.1501018095216051,0.4004658663177833
1e-15,142,510142,1.632944476478033,+++++,NetZero>Delayed>Below2C>Fragmented>NDCs,1.6897746363079376,1.3831894122877006,0.3555325566207865,0.0568301598299045,0.1812181098567258
1e-15,143,510143,1.6501417998874246,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.865447099246862,1.5839340375633983,0.396156946152169,0.2930859023323138,0.2153052993594375
1e-15,144,510144,1.549452366611658,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.4770713385165261,0.3281697299455721,-1.0122009169983763,-0.6779796350781093,-1.0723810280951318
1e-15,145,510145,1.1190893096088432,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.9817035404343876,0.7886877531641199,-0.0128198970372901,-0.0855547274195696,-0.1373857691744557
1e-15,146,510146,1.185405888113933,+----,NetZero>Delayed>Below2C>NDCs>Fragmented,0.1532571524735209,-0.0139208336816798,-0.9436621148601848,-1.0142093091690296,-1.0321487356404124
1e-15,147,510147,1.3860539413502788,+++++,NetZero>Delayed>Below2C>Fragmented>NDCs,1.7857266900122757,1.520958401164607,0.6526011832654581,0.3996727486619966,0.505229803597905
1e-15,148,510148,1.4295827670387555,-----,NetZero>Delayed>NDCs>Below2C>Fragmented,-0.0394019118502262,-0.1489284544345976,-1.3891282113360846,-1.095195274960597,-1.4689846788889818
1e-15,149,510149,1.6521674226716394,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.3358134689498602,1.1180083614086596,-0.1561834583322867,-0.0590769830280852,-0.3163539537217792
